"game_id","nickname","score","rating"
18448,"helenratto",337,"1692"
18449,"BetterBot",NA,"1745"
18449,"Kabashibi",NA,"1672"
18450,"BetterBot",330,"1794"
18450,"Emkay",404,"1400?"
18451,"BetterBot",331,"1709"
18451,"Churrrro",442,"1663"
18452,"BetterBot",358,"1650"
18452,"cccc",355,"1509"
18453,"BetterBot",413,"1876"
18453,"jesslynThall2",295,"1705"
18454,"BellaGo",243,"1613"
18454,"BetterBot",417,"1936"
18455,"BetterBot",386,"1878"
18455,"Kenh",261,"1694"
18456,"BetterBot",401,"1716"
18456,"PureleyX",415,"1718"
18457,"BetterBot",NA,"1594"
18457,"vtr14AA",NA,"1618"
18458,"BetterBot",352,"1678"
18458,"freebritney",408,"1720"
18459,"BetterBot",359,"1595"
18459,"EMC",324,"1496"
18460,"Amadeus",236,"1665"
18460,"BetterBot",393,"1740"
18461,"BetterBot",271,"1799"
18461,"Eloquent",515,"1775"
18462,"BetterBot",NA,"1685"
18462,"Churrrro",NA,"1764"
18463,"BetterBot",397,"1816"
18463,"NattapatN",328,"1959"
18464,"BetterBot",301,"1759"
18464,"riverquean",371,"1767"
18465,"BetterBot",471,"1814"
18465,"jesslynThall2",278,"1698"
18466,"BetterBot",NA,"1644"
18466,"GPeters",NA,"1480"
18467,"BetterBot",332,"1660"
18467,"helenratto",476,"1674"
18468,"BetterBot",324,"1660"
18468,"freebritney",374,"1664"
18469,"Aeolian",349,"1444"
18469,"BetterBot",344,"1897"
18470,"BetterBot",359,"1876"
18470,"Xerxes",374,"1630"
18471,"BetterBot",326,"1884"
18471,"marvin",375,"1759"
18472,"BetterBot",389,"1716"
18472,"Torquayfan2303",373,"1769"
18473,"BetterBot",NA,"1811"
18473,"Super",NA,"1846"
18474,"BetterBot",NA,"1872"
18474,"VOEITON",NA,"1587?"
18475,"BetterBot",416,"1766"
18475,"Vitex",276,"1941"
18476,"BetterBot",445,"1905"
18476,"Crookshanks",275,"1824"
18477,"BetterBot",369,"1846"
18477,"wordhero",253,"1645"
18478,"BetterBot",NA,"1574"
18478,"deathstar",NA,"1592"
18479,"BetterBot",NA,"1710"
18479,"ChsrQat",NA,"1565"
18480,"BetterBot",367,"1651"
18480,"scaredy",449,"1597"
18481,"BetterBot",346,"1700"
18481,"deathstar",409,"1603"
18482,"BetterBot",NA,"1895"
18482,"JoelTeh",NA,"1532"
18483,"BetterBot",371,"1878"
18483,"Eloquent",454,"1775"
18484,"BetterBot",416,"1908"
18484,"EmerGe",302,"1618"
18485,"BetterBot",NA,"1784"
18485,"JRC550",NA,"1500?"
18486,"BetterBot",347,"1791"
18486,"hall3yingsien",472,"1890?"
18487,"BetterBot",310,"1769"
18487,"markuz",436,"1769"
18488,"BetterBot",489,"1815"
18488,"EmerGe",301,"1597"
18489,"BetterBot",373,"1683"
18489,"rcg",368,"1713"
18490,"BetterBot",415,"1904"
18490,"markuz",435,"1835"
18491,"BetterBot",413,"1872"
18491,"lindawolk",485,"1500?"
18492,"BetterBot",366,"1698"
18492,"bobcubed",387,"1301?"
18493,"BetterBot",NA,"1641"
18493,"Lydker",NA,"1707"
18494,"BetterBot",573,"1846"
18494,"ROHANSCHAFFER",251,"1748"
18495,"BetterBot",346,"1777"
18495,"Eloquent",462,"1775"
18496,"BetterBot",335,"1663"
18496,"deathstar",343,"1668"
18497,"BetterBot",NA,"1632"
18497,"TheGidfather",NA,"1560"
18498,"BetterBot",432,"1771"
18498,"Hailey",389,"1939"
18499,"BetterBot",333,"1744"
18499,"deathstar",375,"1648"
18500,"Anita",NA,"1592"
18500,"BetterBot",NA,"1602"
18501,"BetterBot",NA,"1824"
18501,"Dugusan1",NA,"1590"
18502,"BetterBot",368,"1616"
18502,"riverquean",352,"1783"
18503,"BetterBot",NA,"1714"
18503,"Churrrro",NA,"1753"
18504,"BetterBot",411,"1659"
18504,"gppa",367,"1671"
18505,"BetterBot",NA,"1857"
18505,"EmerGe",NA,"1588"
18506,"BetterBot",333,"1850"
18506,"Emeryz",491,"1697"
18507,"BetterBot",NA,"1827"
18507,"The_Master",NA,"1907"
18508,"BetterBot",413,"1812"
18508,"Eloquent",370,"1775"
18509,"BetterBot",370,"1658"
18509,"lindawolk",422,"1480"
18510,"BetterBot",403,"1892"
18510,"H11Shark",378,"1910"
18511,"BetterBot",343,"1720"
18511,"rcg",407,"1713"
18512,"BetterBot",376,"1853"
18512,"Eloquent",369,"1775"
18513,"BetterBot",NA,"1857"
18513,"Xerxes",NA,"1758"
18514,"ballarat",418,"1584"
18514,"BetterBot",431,"1687"
18515,"BetterBot",341,"1636"
18515,"deathstar",382,"1633"
18516,"BetterBot",NA,"1810"
18516,"Kingoflettuce",NA,"2036"
18517,"BetterBot",NA,"1888"
18517,"Eloquent",NA,"1775"
18518,"BetterBot",NA,"1827"
18518,"Super",NA,"1780"
18519,"BetterBot",421,"1602"
18519,"condorave",421,"1721"
18520,"BetterBot",NA,"1885"
18520,"Eloquent",NA,"1775"
18521,"BetterBot",NA,"1862"
18521,"NatthanonL",NA,"1907"
18522,"BetterBot",351,"1802"
18522,"Meith",401,"1925"
18523,"BetterBot",332,"1886"
18523,"marvin",252,"1756"
18524,"BetterBot",NA,"1787"
18524,"blitztkr",NA,"1961"
18525,"BetterBot",364,"1803"
18525,"cocoapuffs",362,"1745"
18526,"BetterBot",457,"1845"
18526,"PrimordialOne",231,"1684"
18527,"BetterBot",404,"1661"
18527,"riverquean",334,"1817"
18528,"BetterBot",NA,"1589"
18528,"gopostal24",NA,"1519"
18529,"BetterBot",318,"1859"
18529,"squashy",408,"1892"
18530,"BetterBot",410,"1901"
18530,"Crookshanks",490,"1829"
18531,"BetterBot",333,"1841"
18531,"NattapatN",333,"1979"
18532,"BetterBot",400,"1711"
18532,"Lydker",377,"1677"
18533,"BetterBot",367,"1816"
18533,"Crookshanks",368,"1803"
18534,"Baphead",NA,"1814"
18534,"BetterBot",NA,"1772"
18535,"BetterBot",296,"1685"
18535,"rcg",358,"1701"
18536,"BetterBot",NA,"1589"
18536,"riverquean",NA,"1848"
18537,"Anita",NA,"1548"
18537,"BetterBot",NA,"1620"
18538,"BetterBot",436,"1884"
18538,"Helenliu",276,"1296"
18539,"BetterBot",283,"1767"
18539,"PVMG",555,"1867"
18540,"Archana_Padumadasa",NA,"1752"
18540,"BetterBot",NA,"1862"
18541,"BetterBot",495,"1758"
18541,"squashy",304,"1657"
18542,"BetterBot",466,"1688"
18542,"EMC",308,"1457"
18543,"BetterBot",NA,"1750"
18543,"Sskinsey",NA,"1452?"
18544,"BetterBot",293,"1778"
18544,"dezinga",530,"1895"
18545,"Alex1959",421,"1634"
18545,"BetterBot",399,"1824"
18546,"BetterBot",NA,"1860"
18546,"Eloquent",NA,"1775"
18547,"BetterBot",360,"1787"
18547,"Pramit_06",416,"1620"
18548,"BetterBot",NA,"1826"
18548,"Crystal08",NA,"1850"
18549,"BetterBot",NA,"1674"
18549,"wuffy",NA,"1423"
18550,"BetterBot",376,"1815"
18550,"dezinga",431,"1962"
18551,"BetterBot",NA,"1683"
18551,"deathstar",NA,"1583"
18552,"BetterBot",535,"1728"
18552,"jawedshamims",276,"1841"
18553,"BetterBot",428,"1805"
18553,"dezinga",365,"1947"
18554,"BetterBot",353,"1618"
18554,"EMC",387,"1561"
18555,"BetterBot",435,"1783"
18555,"Eloquent",383,"1775"
18556,"BetterBot",409,"1853"
18556,"MimiH",351,"1830"
18557,"BetterBot",NA,"1612"
18557,"bwarnock",NA,"1224?"
18558,"BetterBot",NA,"1663"
18558,"gppa",NA,"1602"
18559,"BetterBot",447,"1817"
18559,"Kabashibi",337,"1557"
18560,"BetterBot",370,"1647"
18560,"freebritney",359,"1696"
18561,"BetterBot",377,"1866"
18561,"MagiKrap",361,"1761"
18562,"BetterBot",368,"1694"
18562,"rcg",352,"1701"
18563,"BetterBot",397,"1705"
18563,"Churrrro",343,"1714"
18564,"ballarat",315,"1539"
18564,"BetterBot",350,"1643"
18565,"BetterBot",NA,"1709"
18565,"condorave",NA,"1783"
18566,"BetterBot",484,"1699"
18566,"Unwoogler",297,NA
18567,"BetterBot",459,"1817"
18567,"shaunthesheep",407,"1832"
18568,"BetterBot",434,"1868"
18568,"davidavid",381,"1749"
18569,"BetterBot",NA,"1904"
18569,"H11Shark",NA,"1874"
18570,"BetterBot",350,"1793"
18570,"Torquayfan2303",462,"1865"
18571,"BetterBot",400,"1700"
18571,"wuffy",349,"1413"
18572,"BetterBot",491,"1560"
18572,"mizhubbard",332,"1541"
18573,"BetterBot",NA,"1921"
18573,"Super",NA,"1857"
18574,"BetterBot",434,"1803"
18574,"shaneabbas",384,"1843"
18575,"BetterBot",409,"1845"
18575,"CornyG",275,"1738"
18576,"BetterBot",399,"1628"
18576,"Galion",371,"1534"
18577,"BetterBot",310,"1741"
18577,"Super",477,"1777"
18578,"BetterBot",343,"1859"
18578,"Titus",422,"1825"
18579,"BetterBot",358,"1888"
18579,"Eloquent",567,"1775"
18580,"BetterBot",NA,"1698"
18580,"lindawolk",NA,"1466"
18581,"BetterBot",458,"1865"
18581,"tramper",392,"2104"
18582,"BetterBot",368,"1588"
18582,"jocelot",426,"1380"
18583,"BetterBot",341,"1658"
18583,"Churrrro",194,"1652"
18584,"BetterBot",346,"1685"
18584,"Churrrro",468,"1764"
18585,"BetterBot",NA,"1897"
18585,"marvin",NA,"1697"
18586,"BetterBot",478,"1907"
18586,"SoKoSteve",292,"1768?"
18587,"BetterBot",NA,"1714"
18587,"Churrrro",NA,"1753"
18588,"BetterBot",NA,"1747"
18588,"Lawsmart",NA,"1326?"
18589,"BetterBot",396,"1706"
18589,"rcg",385,"1713"
18590,"BetterBot",286,"1673"
18590,"deathstar",378,"1603"
18591,"BetterBot",386,"1714"
18591,"rcg",424,"1684"
18592,"BetterBot",372,"1846"
18592,"Xerxes",399,"1678"
18593,"BetterBot",NA,"1698"
18593,"Kairos",NA,"1684?"
18594,"BetterBot",408,"1613"
18594,"Spidervillain",476,"1801"
18595,"BetterBot",431,"1819"
18595,"Wowwow",273,"1475"
18596,"BetterBot",NA,"1667"
18596,"EMC",NA,"1521"
18597,"BetterBot",432,"1672"
18597,"Churrrro",355,"1652"
18598,"BetterBot",NA,"1832"
18598,"Pramit_06",NA,"1662"
18599,"BetterBot",512,"1885"
18599,"Hawraa",319,"1722"
18600,"BetterBot",413,"1827"
18600,"Kairos",508,"1936"
18601,"BetterBot",365,"1680"
18601,"Churrrro",343,"1764"
18602,"Amadeus",405,"1686"
18602,"BetterBot",320,"1873"
18603,"BetterBot",378,"1654"
18603,"gppa",338,"1645"
18604,"BetterBot",306,"1685"
18604,"sas23",410,"1537"
18605,"BetterBot",NA,"1806"
18605,"Torquayfan2303",NA,"1727"
18606,"BetterBot",339,"1806"
18606,"Eloquent",413,"1775"
18607,"BetterBot",429,"1614"
18607,"condorave",418,"1734"
18608,"BetterBot",359,"1809"
18608,"Torquayfan2303",411,"1868"
18609,"BetterBot",267,"1714"
18609,"rcg",237,"1684"
18610,"BetterBot",351,"1678"
18610,"Churrrro",409,"1737"
18611,"Ajkzoo76",320,"1382?"
18611,"BetterBot",414,"1668"
18612,"BetterBot",414,"1845"
18612,"Super",372,"1866"
18613,"BetterBot",NA,"1677"
18613,"rcg",NA,"1684"
18614,"BetterBot",268,"1900"
18614,"Super",464,"1860"
18615,"BetterBot",338,"1672"
18615,"Churrrro",365,"1652"
18616,"BetterBot",NA,"1863"
18616,"EUJI_PBC2037",NA,"1662"
18617,"BetterBot",NA,"1845"
18617,"marvin",NA,"1773"
18618,"BetterBot",401,"1702"
18618,"Cepheid",343,"1678"
18619,"BetterBot",NA,"1611"
18619,"deathstar",NA,"1650"
18620,"BetterBot",377,"1617"
18620,"EMC",338,"1556"
18621,"Alex1959",248,"1624"
18621,"BetterBot",335,"1840"
18622,"BetterBot",473,"1608"
18622,"cccc",333,"1540"
18623,"BetterBot",NA,"1720"
18623,"deathstar",NA,"1617"
18624,"BetterBot",368,"1810"
18624,"IlmanHaziq",433,"1771"
18625,"BetterBot",409,"1707"
18625,"jaundiced",378,"1543"
18626,"BetterBot",NA,"1639"
18626,"Oribatid",NA,"1556?"
18627,"BetterBot",297,"1660"
18627,"freebritney",411,"1676"
18628,"BetterBot",337,"1656"
18628,"freebritney",404,"1764"
18629,"BetterBot",447,"1933"
18629,"Super",378,"1862"
18630,"BetterBot",424,"1713"
18630,"bobcubed",281,"1273"
18631,"BetterBot",NA,"1830"
18631,"Eloquent",NA,"1775"
18632,"BetterBot",NA,"1675"
18632,"cccc",NA,"1516"
18633,"ballarat",272,"1543"
18633,"BetterBot",365,"1669"
18634,"BetterBot",366,"1830"
18634,"hall3yingsien",408,"1893?"
18635,"BetterBot",552,"1560"
18635,"deathstar",397,"1623"
18636,"BetterBot",469,"1829"
18636,"Eloquent",283,"1775"
18637,"BetterBot",385,"1835"
18637,"Lola",380,"1798"
18638,"BetterBot",347,"1821"
18638,"markuz",427,"1671"
18639,"BetterBot",365,"1659"
18639,"freebritney",380,"1726"
18640,"BetterBot",NA,"1632"
18640,"riverquean",NA,"1803"
18641,"BetterBot",433,"1846"
18641,"Torquayfan2303",413,"1936"
18642,"BetterBot",407,"1887"
18642,"Torquayfan2303",446,"1686"
18643,"BetterBot",NA,"1663"
18643,"EMC",NA,"1527"
18644,"BetterBot",426,"1700"
18644,"Pramit_06",417,"1703"
18645,"Anita",388,"1635"
18645,"BetterBot",334,"1633"
18646,"bensmum",NA,"1724"
18646,"BetterBot",NA,"1784"
18647,"BetterBot",NA,"1794"
18647,"jocelot",NA,"1540?"
18648,"BetterBot",416,"1711"
18648,"PrimordialOne",420,"1703"
18649,"BetterBot",449,"1623"
18649,"freebritney",301,"1701"
18650,"BetterBot",NA,"1618"
18650,"freebritney",NA,"1706"
18651,"BetterBot",332,"1811"
18651,"Eloquent",438,"1775"
18652,"BetterBot",NA,"1812"
18652,"Ykfrz",NA,"1594"
18653,"BetterBot",NA,"1866"
18653,"Eloquent",NA,"1775"
18654,"BetterBot",291,"1679"
18654,"mirana",438,"1584"
18655,"BetterBot",434,"1764"
18655,"naushika",324,"1500?"
18656,"BetterBot",337,"1825"
18656,"Sadew",484,"1601"
18657,"Akiff",NA,"1880"
18657,"BetterBot",NA,"1767"
18658,"BetterBot",NA,"1875"
18658,"Maulanapa",NA,"1694"
18659,"BetterBot",426,"1848"
18659,"Eloquent",361,"1775"
18660,"BetterBot",NA,"1804"
18660,"Omoyedivine",NA,"1849"
18661,"BetterBot",NA,"1827"
18661,"Eloquent",NA,"1775"
18662,"BetterBot",429,"1813"
18662,"PVMG",363,"1774"
18663,"Anita",417,"1569"
18663,"BetterBot",301,"1602"
18664,"BetterBot",289,"1790"
18664,"Eloquent",485,"1775"
18665,"BetterBot",365,"1758"
18665,"blitztkr",349,"1923"
18666,"BetterBot",NA,"1588"
18666,"kyjo55555",NA,"1573?"
18667,"BetterBot",328,"1763"
18667,"salmonsays",504,"1947"
18668,"BetterBot",NA,"1958"
18668,"davidavid",NA,"1865"
18669,"BetterBot",NA,"1655"
18669,"deathstar",NA,"1623"
18670,"BetterBot",444,"1610"
18670,"EMC",305,"1497"
18671,"BetterBot",304,"1864"
18671,"EUJI_PBC2037",334,"1657"
18672,"BetterBot",NA,"1842"
18672,"marvin",NA,"1800"
18673,"BetterBot",NA,"1626"
18673,"freebritney",NA,"1698"
18674,"BetterBot",344,"1822"
18674,"davidavid",370,"1758"
18675,"ballarat",426,"1566"
18675,"BetterBot",274,"1634"
18676,"BetterBot",318,"1647"
18676,"DukeOJank",494,"1362"
18677,"BetterBot",431,"1779"
18677,"Pasindu26",306,"1711"
18678,"BetterBot",302,"1675"
18678,"Spidervillain",432,"1812"
18679,"BetterBot",418,"1827"
18679,"Jwilson59",358,"1660"
18680,"BetterBot",329,"1821"
18680,"marvin",363,"1780"
18681,"allenjames",NA,"1455"
18681,"BetterBot",NA,"1790"
18682,"BetterBot",474,"1693"
18682,"kyjo55555",362,"1573?"
18683,"BetterBot",NA,"1685"
18683,"Churrrro",NA,"1764"
18684,"BetterBot",477,"1888"
18684,"Eloquent",423,"1775"
18685,"BetterBot",455,"1649"
18685,"EMC",404,"1562"
18686,"BetterBot",406,"1912"
18686,"Lola",279,"1802"
18687,"BetterBot",372,"1694"
18687,"Churrrro",365,"1764"
18688,"BetterBot",412,"1869"
18688,"Macktox",174,"1649?"
18689,"BetterBot",340,"1694"
18689,"rcg",396,"1701"
18690,"BetterBot",NA,"1656"
18690,"Gtowngrad",NA,"1302"
18691,"BetterBot",334,"1535"
18691,"deathstar",440,"1635"
18692,"aster",264,"1448?"
18692,"BetterBot",347,"1840"
18693,"BetterBot",443,"1830"
18693,"Super",331,"1863"
18694,"BetterBot",404,"1597"
18694,"Jammiwam",366,"1493"
18695,"BetterBot",374,"1714"
18695,"Churrrro",423,"1753"
18696,"BetterBot",374,"1633"
18696,"DukeOJank",334,"1386"
18697,"BetterBot",494,"1640"
18697,"freebritney",249,"1675"
18698,"BetterBot",270,"1672"
18698,"freebritney",444,"1678"
18699,"BetterBot",276,"1722"
18699,"freebritney",478,"1684"
18700,"BetterBot",482,"1948"
18700,"domer8t8",248,"1583"
18701,"BetterBot",NA,"1658"
18701,"Unwoogler",NA,NA
18702,"BetterBot",419,"1880"
18702,"dezinga",356,"1884"
18703,"BetterBot",373,"1827"
18703,"Cookeh",375,"1614"
18704,"BetterBot",397,"1798"
18704,"Super",360,"1831"
18705,"BetterBot",416,"1794"
18705,"Lola",377,"1814"
18706,"BetterBot",470,"1867"
18706,"Lola",343,"1804"
18707,"BetterBot",324,"1604"
18707,"deathstar",407,"1631"
18708,"BetterBot",381,"1808"
18708,"earth",292,"1819"
18709,"BetterBot",418,"1616"
18709,"WordyPop",299,"1490"
18710,"BetterBot",312,"1564"
18710,"Lydker",354,"1704"
18711,"BetterBot",400,"1826"
18711,"jawedshamims",317,"1864"
18712,"BetterBot",NA,"1863"
18712,"Wowwow",NA,"1478"
18713,"BetterBot",384,"1856"
18713,"Xerxes",311,"1781"
18714,"BetterBot",327,"1702"
18714,"deathstar",444,"1597"
18715,"BetterBot",NA,"1838"
18715,"Eloquent",NA,"1775"
18716,"BetterBot",NA,"1728"
18716,"freebritney",NA,"1669"
18717,"allenjames",265,"1538"
18717,"BetterBot",407,"1924"
18718,"BetterBot",442,"1881"
18718,"Super",345,"1875"
18719,"BetterBot",NA,"1835"
18719,"Eloquent",NA,"1775"
18720,"BetterBot",366,"1646"
18720,"truthmane",379,"1726"
18721,"BetterBot",NA,"1910"
18721,"Meith",NA,"1876"
18722,"BetterBot",401,"1776"
18722,"Thumaltk",296,"1616"
18723,"BetterBot",328,"1894"
18723,"COMBoard4Sub",377,"1969"
18724,"BetterBot",328,"1837"
18724,"franvi",374,"1587?"
18725,"BetterBot",564,"1841"
18725,"wawayaya",346,"1640"
18726,"BetterBot",NA,"1784"
18726,"mystic",NA,"1567"
18727,"BetterBot",285,"1706"
18727,"rcg",240,"1713"
18728,"BetterBot",418,"1851"
18728,"zayan",349,"1622"
18729,"BetterBot",NA,"1898"
18729,"JoelTeh",NA,"1539"
18730,"BetterBot",345,"1757"
18730,"Eloquent",443,"1775"
18731,"BetterBot",460,"1893"
18731,"Crystal08",214,"1683"
18732,"BetterBot",419,"1880"
18732,"CornyG",273,"1797"
18733,"BetterBot",NA,"1768"
18733,"Pramit_06",NA,"1714"
18734,"BetterBot",NA,"1636"
18734,"Pogonip",NA,"1566"
18735,"BetterBot",NA,"1604"
18735,"bobcubed",NA,"1273"
18736,"BetterBot",NA,"1783"
18736,"Emeryz",NA,"1734"
18737,"BetterBot",369,"1725"
18737,"Kannan_S",396,"1633"
18738,"BetterBot",299,"1827"
18738,"JoelTeh",336,"1543"
18739,"BetterBot",305,"1866"
18739,"JoelTeh",316,"1539"
18740,"Anita",323,"1549"
18740,"BetterBot",453,"1556"
18741,"BetterBot",NA,"1798"
18741,"Eloquent",NA,"1775"
18742,"BetterBot",414,"1867"
18742,"dezinga",478,"1878"
18743,"BetterBot",NA,"1770"
18743,"blitztkr",NA,"1878"
18744,"BetterBot",357,"1770"
18744,"Crookshanks",374,"1788"
18745,"BetterBot",341,"1793"
18745,"CornyG",384,"1772"
18746,"BetterBot",NA,"1714"
18746,"rcg",NA,"1684"
18747,"BetterBot",379,"1796"
18747,"PrimordialOne",279,"1639"
18748,"BetterBot",359,"1779"
18748,"tramper",401,"2046"
18749,"BetterBot",NA,"1819"
18749,"markuz",NA,"1924"
18750,"BetterBot",NA,"1808"
18750,"Eloquent",NA,"1775"
18751,"BetterBot",NA,"1870"
18751,"Kannan_S",NA,"1637"
18752,"BetterBot",349,"1835"
18752,"marvin",241,"1759"
18753,"BetterBot",NA,"1884"
18753,"EmerGe",NA,"1664"
18754,"BetterBot",NA,"1730"
18754,"jawedshamims",NA,"1862"
18755,"BetterBot",NA,"1704"
18755,"Churrrro",NA,"1697"
18756,"BetterBot",318,"1652"
18756,"bobcubed",398,"1273"
18757,"BetterBot",NA,"1596"
18757,"EMC",NA,"1516"
18758,"BetterBot",335,"1837"
18758,"jodel",360,"1718"
18759,"BetterBot",413,"1782"
18759,"Sarbani",395,"1643"
18760,"BetterBot",391,"1806"
18760,"Eloquent",451,"1775"
18761,"BetterBot",NA,"1635"
18761,"GTreeDebG",NA,"1277"
18762,"BetterBot",NA,"1650"
18762,"riverquean",NA,"1793"
18763,"BetterBot",NA,"1683"
18763,"rcg",NA,"1713"
18764,"BetterBot",NA,"1821"
18764,"Eloquent",NA,"1775"
18765,"BetterBot",NA,"1672"
18765,"gppa",NA,"1689"
18766,"BetterBot",402,"1603"
18766,"scaredy",318,"1639"
18767,"BetterBot",354,"1926"
18767,"Kavindu",451,"1883"
18768,"BetterBot",NA,"1619"
18768,"Churrrro",NA,"1652"
18769,"Amadeus",334,"1686"
18769,"BetterBot",392,"1793"
18770,"BetterBot",370,"1769"
18770,"ralphi",429,"1889"
18771,"BetterBot",NA,"1844"
18771,"Eloquent",NA,"1775"
18772,"Anita",NA,"1563"
18772,"BetterBot",NA,"1595"
18773,"BetterBot",NA,"1682"
18773,"EMC",NA,"1539"
18774,"BetterBot",NA,"1859"
18774,"jodel",NA,"1734"
18775,"BetterBot",325,"1832"
18775,"Super",405,"1870"
18776,"BetterBot",530,"1827"
18776,"Macktox",258,"1642?"
18777,"BetterBot",303,"1630"
18777,"katrushka",316,"1557"
18778,"BetterBot",NA,"1673"
18778,"Churrrro",NA,"1652"
18779,"BetterBot",287,"1670"
18779,"freebritney",413,"1731"
18780,"BetterBot",NA,"1877"
18780,"Hardesi",NA,"1560"
18781,"BetterBot",434,"1808"
18781,"Kannan_S",342,"1630"
18782,"BetterBot",427,"1865"
18782,"JoelTeh",240,"1533"
18783,"BetterBot",298,"1624"
18783,"freebritney",414,"1718"
18784,"athgr",403,"1377?"
18784,"BetterBot",369,"1691"
18785,"BetterBot",348,"1656"
18785,"vince",382,"1679"
18786,"BetterBot",NA,"1832"
18786,"Kabashibi",NA,"1607"
18787,"BetterBot",341,"1638"
18787,"bobcubed",367,"1273"
18788,"BetterBot",321,"1860"
18788,"NatthanonL",439,"1908"
18789,"BetterBot",380,"1875"
18789,"Eloquent",433,"1775"
18790,"Amadeus",317,"1686"
18790,"BetterBot",385,"1864"
18791,"BetterBot",NA,"1873"
18791,"franvi",NA,"1684"
18792,"BetterBot",474,"1672"
18792,"cccc",446,"1603"
18793,"BetterBot",400,"1605"
18793,"ktlvsq",314,"1463"
18794,"BetterBot",NA,"1824"
18794,"Super",NA,"1825"
18795,"BetterBot",345,"1773"
18795,"Eloquent",433,"1775"
18796,"aster",397,"1448?"
18796,"BetterBot",334,"1840"
18797,"BetterBot",399,"1862"
18797,"Xerxes",339,"1730"
18798,"BetterBot",NA,"1863"
18798,"Eloquent",NA,"1775"
18799,"BetterBot",NA,"1673"
18799,"Churrrro",NA,"1652"
18800,"BetterBot",347,"1778"
18800,"Vitex",371,"1886"
18801,"BetterBot",380,"1834"
18801,"marvin",431,"1798"
18802,"BetterBot",NA,"1619"
18802,"cccc",NA,"1559"
18803,"BetterBot",302,"1853"
18803,"monica101",392,"1660"
18804,"BetterBot",359,"1592"
18804,"cccc",394,"1485"
18805,"BetterBot",286,"1677"
18805,"rcg",458,"1684"
18806,"BetterBot",308,"1813"
18806,"Super",412,"1845"
18807,"BetterBot",396,"1793"
18807,"nitramenal",351,"1766"
18808,"BetterBot",372,"1825"
18808,"Eloquent",473,"1775"
18809,"Alex1959",284,"1624"
18809,"BetterBot",431,"1831"
18810,"BetterBot",302,"1644"
18810,"bobcubed",426,"1301?"
18811,"BetterBot",371,"1565"
18811,"gppa",445,"1639"
18812,"Anita",353,"1538"
18812,"BetterBot",411,"1676"
18813,"BetterBot",359,"1639"
18813,"Pogonip",389,"1579"
18814,"BetterBot",397,"1685"
18814,"Churrrro",384,"1764"
18815,"BetterBot",454,"1809"
18815,"JoelTeh",260,"1532"
18816,"BetterBot",318,"1640"
18816,"mcqueen",345,"1470"
18817,"BetterBot",NA,"1703"
18817,"rcg",NA,"1713"
18818,"BetterBot",327,"1672"
18818,"Churrrro",360,"1652"
18819,"BetterBot",NA,"1780"
18819,"Eloquent",NA,"1775"
18820,"BetterBot",NA,"1865"
18820,"Eloquent",NA,"1775"
18821,"BetterBot",NA,"1884"
18821,"JunaidKardame",NA,"1626"
18822,"BetterBot",548,"1846"
18822,"marvin",265,"1761"
18823,"BetterBot",NA,"1685"
18823,"frs",NA,"1753"
18824,"BetterBot",370,"1902"
18824,"JoelTeh",233,"1533"
18825,"BetterBot",NA,"1822"
18825,"depoa",NA,"1747"
18826,"BetterBot",426,"1927"
18826,"bifftufc",290,"1702"
18827,"BetterBot",344,"1977"
18827,"Eloquent",447,"1775"
18828,"BetterBot",292,"1830"
18828,"Eloquent",504,"1775"
18829,"BetterBot",NA,"1873"
18829,"Xerxes",NA,"1760"
18830,"BetterBot",NA,"1815"
18830,"hall3yingsien",NA,"1937?"
18831,"BetterBot",NA,"1647"
18831,"freebritney",NA,"1691"
18832,"BetterBot",NA,"1725"
18832,"mizhubbard",NA,"1640"
18833,"BetterBot",394,"1860"
18833,"dezinga",396,"1906"
18834,"BetterBot",NA,"1762"
18834,"Torquayfan2303",NA,"1827"
18835,"BetterBot",NA,"1824"
18835,"marvin",NA,"1809"
18836,"BetterBot",486,"1694"
18836,"deathstar",342,"1650"
18837,"BetterBot",NA,"1654"
18837,"EMC",NA,"1508"
18838,"BetterBot",NA,"1910"
18838,"nitramenal",NA,"1766"
18839,"BetterBot",328,"1681"
18839,"vince",346,"1679"
18840,"BetterBot",328,"1596"
18840,"EMC",343,"1592"
18841,"BetterBot",467,"1673"
18841,"Churrrro",348,"1652"
18842,"BetterBot",408,"1644"
18842,"kyjo55555",356,"1573?"
18843,"BetterBot",456,"1614"
18843,"mcqueen",301,"1540"
18844,"BetterBot",384,"1876"
18844,"Kabashibi",253,"1674"
18845,"BetterBot",348,"1691"
18845,"jocelot",387,"1490"
18846,"BetterBot",378,"1875"
18846,"marvin",435,"1766"
18847,"BetterBot",NA,"1857"
18847,"Eloquent",NA,"1775"
18848,"Anita",418,"1549"
18848,"BetterBot",365,"1654"
18849,"BetterBot",355,"1790"
18849,"cayden",375,"1866"
18850,"BetterBot",NA,"1674"
18850,"EMC",NA,"1524"
18851,"BetterBot",NA,"1903"
18851,"Soybadz01",NA,"1869"
18852,"aster",435,"1525?"
18852,"BetterBot",441,"1796"
18853,"BetterBot",362,"1694"
18853,"Churrrro",353,"1764"
18854,"BetterBot",NA,"1715"
18854,"rcg",NA,"1713"
18855,"BetterBot",NA,"1835"
18855,"dezinga",NA,"1974"
18856,"BetterBot",395,"1596"
