"game_id","first","time_control_name","game_end_reason","winner","created_at","lexicon","initial_time_seconds","increment_seconds","rating_mode","max_overtime_minutes","game_duration_seconds"
23231,"EMC","regular",NA,NA,2021-11-02 06:01:57,"NWL20",900,0,"RATED",0,NA
23232,"BetterBot","blitz",NA,NA,2021-12-21 01:58:54,"NWL20",300,0,"CASUAL",1,NA
23233,"earth","regular","STANDARD",1,2021-11-15 06:05:29,"CSW19",1200,0,"CASUAL",1,570.792218923569
23234,"Eloquent","regular","STANDARD",1,2021-11-10 23:55:52,"CSW19",1200,0,"CASUAL",2,401.732644081116
23235,"BetterBot","rapid","STANDARD",0,2021-11-25 10:46:49,"CSW19",600,0,"RATED",1,376.294649124146
23236,"Meith","rapid","STANDARD",1,2021-11-27 01:58:45,"CSW19",480,0,"RATED",1,179.218532800674
23237,"davidavid","regular","STANDARD",1,2021-11-25 14:05:06,"CSW19",900,0,"RATED",5,537.533951044083
23238,"BetterBot","regular","STANDARD",0,2021-12-26 21:50:12,"CSW19",1200,0,"RATED",1,272.405053853989
23239,"BetterBot","ultrablitz","TIME",0,2021-11-05 06:23:17,"CSW19",60,0,"RATED",1,121.203636884689
23240,"BetterBot","rapid","STANDARD",0,2021-11-23 04:23:16,"NWL20",600,0,"CASUAL",1,303.904316902161
23241,"jaundiced","blitz",NA,NA,2021-12-13 06:17:47,"NWL20",300,0,"RATED",1,NA
23242,"rcg","blitz","RESIGNED",0,2021-11-26 04:47:49,"NWL20",300,0,"CASUAL",1,320.391994953156
23243,"BetterBot","regular","STANDARD",1,2021-12-11 06:01:10,"CSW21",1200,0,"RATED",1,365.947036027908
23244,"shaneabbas","regular",NA,NA,2021-12-09 10:18:49,"CSW19",1200,0,"RATED",1,NA
23245,"MEHAAN","rapid",NA,NA,2021-12-11 05:21:30,"CSW21",840,0,"RATED",0,NA
23246,"Eloquent","regular","STANDARD",1,2022-01-01 15:36:31,"CSW19",1200,0,"CASUAL",2,391.564994096756
23247,"PVMG","regular","STANDARD",1,2021-11-04 07:19:45,"CSW19",1080,0,"RATED",1,246.569135904312
23248,"BetterBot","regular","STANDARD",0,2021-11-19 18:51:08,"NWL20",1200,0,"CASUAL",1,429.662764072418
23249,"EMC","regular",NA,NA,2021-11-19 07:07:37,"NWL20",900,0,"RATED",0,NA
23250,"Pasindu26","regular",NA,NA,2021-11-22 09:28:37,"CSW19",1200,1,"RATED",0,NA
23251,"ballarat","regular",NA,NA,2021-12-07 00:29:02,"NWL20",900,0,"RATED",1,NA
23252,"earth","regular","STANDARD",0,2021-12-06 12:30:15,"CSW19",1200,0,"CASUAL",1,196.112772941589
23253,"Churrrro","blitz",NA,NA,2021-11-24 07:04:30,"NWL20",300,0,"CASUAL",1,NA
23254,"Vidyam","regular",NA,NA,2021-12-07 11:38:35,"CSW21",1200,0,"RATED",1,NA
23255,"BetterBot","regular","RESIGNED",0,2021-11-15 12:27:50,"CSW19",1200,0,"CASUAL",1,221.607789993286
23256,"BetterBot","regular","STANDARD",1,2021-11-03 16:53:54,"CSW19",900,0,"RATED",3,566.257931947708
23257,"bobcubed","regular","STANDARD",0,2021-12-09 14:07:06,"NWL20",1200,0,"CASUAL",1,1066.02981185913
23258,"BetterBot","regular",NA,NA,2021-12-13 01:17:15,"CSW19",1200,0,"CASUAL",2,NA
23259,"Krebsy","rapid",NA,NA,2021-11-23 01:16:50,"NWL20",780,0,"RATED",1,NA
23260,"Kid_Wonder","regular",NA,NA,2021-11-20 05:08:51,"CSW19",1200,0,"RATED",1,NA
23261,"BetterBot","regular","STANDARD",0,2021-11-23 21:16:09,"NWL20",3600,0,"RATED",1,979.559310913086
23262,"BetterBot","regular","STANDARD",1,2021-12-11 08:56:59,"CSW19",1200,0,"RATED",1,517.591331958771
23263,"BetterBot","regular",NA,NA,2021-11-20 08:56:06,"CSW19",1200,1,"RATED",0,NA
23264,"scaredy","rapid","STANDARD",0,2021-11-05 03:39:45,"NWL20",600,0,"RATED",1,519.304398775101
23265,"BetterBot","regular",NA,NA,2021-12-21 02:24:39,"CSW19",1200,0,"CASUAL",2,NA
23266,"BetterBot","regular",NA,NA,2021-12-24 04:33:06,"CSW21",1200,0,"RATED",1,NA
23267,"self_service","regular",NA,NA,2021-11-03 02:17:39,"CSW19",1200,15,"CASUAL",0,NA
23268,"BetterBot","regular",NA,NA,2021-12-13 16:15:23,"CSW21",1200,0,"RATED",1,NA
23269,"Super","regular","STANDARD",1,2021-12-30 20:33:11,"CSW19",1200,0,"RATED",1,184.50782585144
23270,"BetterBot","regular","STANDARD",1,2021-11-11 13:17:21,"CSW19",900,0,"RATED",2,567.080569028854
23271,"EmerGe","regular","STANDARD",0,2021-11-12 18:39:55,"CSW19",960,0,"RATED",1,613.358872175217
23272,"JunaidKardame","regular","STANDARD",0,2021-11-24 20:27:54,"CSW19",900,0,"RATED",1,457.832785129547
23273,"BetterBot","regular","STANDARD",1,2021-11-20 00:53:50,"CSW19",1200,0,"CASUAL",2,312.6187748909
23274,"vtr14AA","regular",NA,NA,2021-12-29 00:23:13,"NWL20",1200,0,"RATED",1,NA
23275,"BetterBot","regular","STANDARD",1,2021-11-08 23:48:58,"NWL20",3600,0,"CASUAL",1,1334.31677889824
23276,"Churrrro","blitz","STANDARD",1,2021-12-07 06:13:45,"NWL20",300,0,"CASUAL",1,229.923099040985
23277,"dezinga","regular","STANDARD",0,2021-11-04 01:21:10,"CSW19",1200,0,"RATED",1,472.555549144745
23278,"BetterBot","regular","STANDARD",0,2021-11-20 01:08:26,"CSW19",1500,0,"CASUAL",1,1015.9477789402
23279,"BetterBot","regular","STANDARD",0,2021-12-05 00:54:37,"CSW19",900,0,"RATED",5,299.4889960289
23280,"rcg","blitz","TIME",0,2021-11-22 18:35:46,"NWL20",300,0,"CASUAL",1,361.292070865631
23281,"Eloquent","regular","STANDARD",1,2021-12-24 13:51:04,"CSW19",1200,0,"CASUAL",2,580.636759996414
23282,"BetterBot","regular","STANDARD",1,2021-12-05 15:21:39,"CSW19",1200,0,"CASUAL",1,752.314568996429
23283,"BetterBot","regular","STANDARD",0,2021-11-28 00:38:29,"NWL20",1200,0,"RATED",1,507.281536817551
23284,"BetterBot","regular","STANDARD",1,2021-11-25 15:41:19,"CSW19",1200,0,"CASUAL",1,213.644366979599
23285,"BetterBot","blitz","STANDARD",0,2021-12-17 19:42:20,"CSW19",300,0,"RATED",1,329.008274078369
23286,"BetterBot","regular",NA,NA,2021-11-04 05:01:40,"NWL20",900,0,"RATED",0,NA
23287,"BetterBot","rapid","STANDARD",0,2021-12-19 00:19:13,"CSW19",600,0,"RATED",1,505.633643865585
23288,"BetterBot","regular","STANDARD",1,2021-11-22 15:19:51,"CSW19",900,0,"RATED",1,275.405654907227
23289,"BetterBot","regular","STANDARD",0,2021-11-30 17:17:02,"CSW19",1200,0,"CASUAL",2,528.756386041641
23290,"ballarat","regular","STANDARD",0,2021-12-02 23:19:44,"NWL20",900,0,"RATED",1,502.676156997681
23291,"VOEITON","regular","STANDARD",0,2021-12-07 08:11:06,"CSW19",3600,0,"CASUAL",1,211.005745887756
23292,"Affan960","regular","STANDARD",1,2021-12-29 10:05:24,"CSW19",900,0,"RATED",1,428.79652094841
23293,"Eloquent","regular","STANDARD",0,2021-11-25 04:05:16,"CSW19",1200,0,"CASUAL",2,292.514783859253
23294,"cccc","regular","STANDARD",0,2021-12-14 18:39:36,"NWL20",1500,0,"RATED",1,711.74937582016
23295,"tramper","regular","STANDARD",0,2021-12-08 16:38:33,"CSW19",1200,0,"RATED",10,1108.89567708969
23296,"Meleandrea25","regular","STANDARD",1,2021-11-04 05:57:36,"CSW19",3600,0,"RATED",0,566.357430934906
23297,"rcg","blitz",NA,NA,2021-12-29 20:12:06,"NWL20",300,0,"CASUAL",1,NA
23298,"Helenliu","regular","STANDARD",0,2021-12-29 11:37:14,"CSW19",900,0,"CASUAL",1,445.339980840683
23299,"BetterBot","regular","STANDARD",1,2021-11-10 23:31:58,"CSW19",1200,0,"CASUAL",2,379.819428920746
23300,"RexLui","regular",NA,NA,2021-11-23 12:46:42,"CSW19",1800,0,"RATED",1,NA
23301,"Mandip","regular","STANDARD",0,2021-11-10 02:09:17,"CSW19",3600,0,"RATED",0,3087.31143403053
23302,"franvi","blitz","TIME",0,2021-11-29 06:01:18,"CSW19",180,0,"RATED",1,245.030170917511
23303,"BetterBot","regular","STANDARD",1,2021-12-10 00:13:06,"NWL20",3600,0,"CASUAL",1,761.0246489048
23304,"BetterBot","regular","STANDARD",1,2021-11-24 18:27:44,"CSW19",1800,0,"RATED",1,907.290195941925
23305,"mizhubbard","regular",NA,NA,2021-11-05 03:07:27,"NWL20",900,0,"RATED",1,NA
23306,"Eloquent","regular",NA,NA,2021-11-30 15:03:47,"CSW19",1200,0,"CASUAL",1,NA
23307,"Pogonip","regular","STANDARD",0,2021-12-24 18:49:40,"NWL20",1200,0,"CASUAL",2,545.001753091812
23308,"Gtowngrad","regular","STANDARD",0,2021-12-24 14:54:29,"NWL20",1200,0,"RATED",1,1159.12133383751
23309,"burtmunch","regular","STANDARD",0,2021-12-03 15:40:08,"NWL20",3600,0,"RATED",1,432.066583871841
23310,"Panda456","rapid","STANDARD",0,2021-12-28 06:38:01,"CSW21",600,0,"RATED",1,543.795260906219
23311,"BetterBot","ultrablitz",NA,NA,2021-11-12 04:31:14,"CSW19",60,0,"RATED",1,NA
23312,"BetterBot","regular","STANDARD",1,2021-12-18 20:08:17,"CSW19",1200,0,"RATED",1,326.815277099609
23313,"marvin","ultrablitz",NA,NA,2021-11-16 19:25:58,"CSW19",60,0,"RATED",1,NA
23314,"BetterBot","rapid","STANDARD",0,2021-11-10 05:19:21,"NWL20",600,1,"CASUAL",0,608.350721120834
23315,"marvin","ultrablitz","STANDARD",1,2021-11-05 06:01:08,"CSW19",60,0,"RATED",1,110.212671995163
23316,"Eloquent","regular","STANDARD",1,2021-12-26 18:04:42,"CSW19",1200,0,"CASUAL",2,483.397782802582
23317,"BetterBot","regular","STANDARD",0,2021-12-20 23:34:58,"NWL20",3600,0,"RATED",0,1821.30836296082
23318,"BetterBot","blitz","STANDARD",1,2021-12-25 23:24:52,"NWL20",300,0,"RATED",1,204.601084947586
23319,"BetterBot","regular",NA,NA,2021-12-21 16:14:18,"CSW21",1200,0,"RATED",1,NA
23320,"GOHYUROU_PBB1015","regular","STANDARD",0,2021-12-01 11:19:35,"CSW19",900,0,"CASUAL",1,733.856183052063
23321,"Alex1959","regular","STANDARD",0,2021-12-15 08:43:18,"CSW19",1200,0,"CASUAL",1,502.714028120041
23322,"BetterBot","regular","STANDARD",1,2021-12-04 15:47:01,"CSW19",1200,0,"CASUAL",1,435.767081022263
23323,"BetterBot","regular","STANDARD",0,2021-11-09 23:17:02,"CSW19",1200,0,"RATED",1,799.174820184708
23324,"BetterBot","regular","STANDARD",0,2021-12-12 15:08:47,"NWL20",1200,0,"RATED",1,438.234804868698
23325,"Kabashibi","rapid",NA,NA,2022-01-01 14:43:45,"CSW19",360,0,"RATED",1,NA
23326,"BetterBot","regular","STANDARD",1,2021-11-06 21:56:01,"NWL20",900,0,"RATED",1,375.079609155655
23327,"BetterBot","regular","STANDARD",0,2021-11-17 04:35:57,"NWL20",900,0,"RATED",1,551.929718017578
23328,"BetterBot","regular","STANDARD",1,2021-11-13 10:26:13,"CSW19",900,0,"CASUAL",1,224.420090913773
23329,"BetterBot","regular","STANDARD",1,2021-11-20 22:44:42,"NWL20",1200,0,"CASUAL",1,1114.03362894058
23330,"gluey","regular","STANDARD",0,2022-01-01 03:08:20,"CSW21",1200,0,"RATED",1,400.498639822006
23331,"bobcubed","regular","STANDARD",1,2021-12-24 16:04:21,"NWL20",1200,0,"CASUAL",1,485.442250967026
23332,"dezinga","regular","STANDARD",0,2021-12-09 03:52:46,"CSW21",1200,0,"RATED",1,182.711344003677
23333,"BetterBot","rapid","STANDARD",0,2021-12-05 17:21:38,"CSW19",600,0,"RATED",1,470.605982065201
23334,"BetterBot","regular",NA,NA,2021-12-04 10:53:31,"CSW21",900,0,"CASUAL",1,NA
23335,"EMC","regular",NA,NA,2021-11-04 05:45:49,"NWL20",900,0,"RATED",0,NA
23336,"BetterBot","regular",NA,NA,2021-12-24 19:16:53,"CSW19",1200,0,"CASUAL",1,NA
23337,"BetterBot","regular",NA,NA,2021-11-28 14:56:05,"NWL20",1200,0,"RATED",1,NA
23338,"Thrillerz","regular","STANDARD",0,2021-12-19 01:02:26,"CSW19",3600,0,"RATED",0,3610.00773000717
23339,"BetterBot","blitz","TIME",0,2021-12-23 04:36:18,"NWL20",300,0,"CASUAL",1,361.388355016708
23340,"BetterBot","blitz","STANDARD",0,2021-11-18 13:17:09,"CSW19",300,0,"RATED",0,211.593285799026
23341,"blitztkr","regular","STANDARD",1,2021-11-25 16:32:52,"CSW19",900,0,"RATED",1,260.188884019852
23342,"freebritney","rapid","STANDARD",1,2021-12-10 23:42:26,"NWL20",660,0,"RATED",1,188.062267780304
23343,"BetterBot","regular",NA,NA,2021-12-31 19:39:13,"CSW19",3600,0,"CASUAL",1,NA
23344,"BetterBot","regular","STANDARD",0,2021-11-02 22:06:43,"CSW19",1200,0,"RATED",1,741.324953079224
23345,"BetterBot","regular","STANDARD",0,2021-12-01 21:43:15,"CSW19",960,0,"RATED",1,491.158578872681
23346,"deathstar","regular","STANDARD",1,2021-11-10 03:34:29,"NWL20",1200,0,"RATED",1,349.739082813263
23347,"Churrrro","blitz",NA,NA,2021-12-26 22:04:41,"NWL20",300,0,"CASUAL",1,NA
23348,"BetterBot","ultrablitz",NA,NA,2021-11-08 02:19:04,"CSW19",60,0,"RATED",1,NA
23349,"BetterBot","regular",NA,NA,2021-11-22 18:59:36,"CSW19",900,0,"RATED",1,NA
23350,"COMBoard1","regular","RESIGNED",0,2021-11-18 11:50:23,"CSW19",1200,0,"RATED",1,536.360858917236
23351,"Macktox","rapid","RESIGNED",0,2021-12-25 14:24:29,"CSW21",480,1,"CASUAL",0,367.847915887833
23352,"marvin","ultrablitz",NA,NA,2021-11-02 04:54:09,"CSW19",60,0,"RATED",1,NA
23353,"BetterBot","blitz",NA,NA,2021-12-10 23:14:33,"NWL20",300,0,"RATED",1,NA
23354,"BetterBot","regular","STANDARD",1,2021-12-25 05:36:31,"CSW21",1200,0,"CASUAL",1,921.916749000549
23355,"Matt_86","regular","STANDARD",1,2021-11-05 04:13:28,"CSW19",840,0,"RATED",10,382.911336898804
23356,"BetterBot","regular",NA,NA,2021-12-11 19:09:58,"CSW19",1200,0,"CASUAL",2,NA
23357,"wawayaya","regular",NA,NA,2021-11-07 03:50:59,"CSW19",900,0,"RATED",1,NA
23358,"BetterBot","regular","STANDARD",0,2021-11-12 12:38:19,"CSW19",1200,0,"RATED",1,195.556361913681
23359,"BetterBot","blitz",NA,NA,2021-12-18 13:14:40,"CSW21",300,0,"RATED",0,NA
23360,"rcg","blitz","STANDARD",0,2022-01-01 07:42:30,"NWL20",300,0,"CASUAL",1,357.889680862427
23361,"Kabashibi","rapid","STANDARD",1,2021-12-29 22:50:25,"CSW19",360,0,"RATED",1,252.346280813217
23362,"BetterBot","regular",NA,NA,2021-12-20 12:04:39,"CSW21",1200,0,"RATED",1,NA
23363,"BetterBot","blitz","STANDARD",0,2021-12-13 21:59:04,"CSW19",300,0,"RATED",1,162.865921020508
23364,"BetterBot","rapid","STANDARD",0,2021-12-06 15:48:27,"CSW21",600,0,"RATED",1,499.523308038712
23365,"mizhubbard","regular","STANDARD",1,2021-12-30 22:46:12,"NWL20",900,0,"RATED",1,480.820205926895
23366,"Super","regular","STANDARD",0,2021-12-24 21:53:19,"CSW19",1200,0,"RATED",1,247.949168920517
23367,"BetterBot","regular","RESIGNED",0,2021-12-31 12:48:32,"CSW21",900,0,"CASUAL",1,400.457958936691
23368,"EMC","regular",NA,NA,2021-11-04 04:48:24,"NWL20",900,0,"RATED",0,NA
23369,"BetterBot","blitz",NA,NA,2021-12-07 04:17:17,"NWL20",300,0,"CASUAL",1,NA
23370,"davidavid","regular",NA,NA,2021-12-08 14:02:02,"CSW19",900,0,"RATED",5,NA
23371,"Sluggin24","regular",NA,NA,2021-11-18 00:36:33,"NWL20",1140,0,"RATED",1,NA
23372,"Churrrro","blitz","STANDARD",1,2021-12-10 01:14:11,"NWL20",300,0,"CASUAL",1,274.918518066406
23373,"BetterBot","regular","STANDARD",1,2022-01-01 06:11:43,"NWL20",1200,0,"RATED",1,416.13471198082
23374,"BetterBot","regular","STANDARD",1,2021-11-11 07:52:20,"NWL20",900,0,"RATED",0,192.544032096863
23375,"EMC","regular","STANDARD",0,2021-11-21 22:55:43,"NWL20",900,0,"RATED",0,253.758277893066
23376,"BetterBot","regular",NA,NA,2021-12-22 08:04:17,"CSW21",1200,0,"RATED",10,NA
23377,"BetterBot","regular","CONSECUTIVE_ZEROES",0,2021-11-26 07:04:06,"NWL20",900,0,"RATED",0,264.773600816727
23378,"condorave","regular","STANDARD",1,2021-11-07 18:42:13,"NWL20",900,0,"RATED",1,260.16565489769
23379,"Eloquent","regular","STANDARD",0,2021-12-18 05:17:50,"CSW19",1200,0,"CASUAL",2,492.198334932327
23380,"Anita","regular","STANDARD",1,2021-12-27 00:42:06,"NWL20",1200,0,"RATED",1,237.611958026886
23381,"Eloquent","regular",NA,NA,2021-12-06 19:58:53,"CSW19",1200,0,"CASUAL",2,NA
23382,"Churrrro","blitz","STANDARD",1,2021-11-24 06:46:06,"NWL20",300,0,"CASUAL",1,282.986447811127
23383,"slothie","regular",NA,NA,2022-01-01 10:45:03,"CSW21",900,0,"CASUAL",10,NA
23384,"Churrrro","blitz","STANDARD",1,2021-11-26 06:10:07,"NWL20",300,0,"CASUAL",1,254.473037004471
23385,"NinoRiez","regular",NA,NA,2021-11-27 15:36:19,"CSW19",1500,0,"CASUAL",1,NA
23386,"BetterBot","regular","STANDARD",0,2021-12-24 22:34:01,"CSW21",1200,0,"RATED",1,205.830219984055
23387,"BetterBot","blitz","TIME",0,2022-01-01 07:36:06,"NWL20",300,0,"CASUAL",1,361.116268873215
23388,"Kabashibi","regular","STANDARD",1,2021-11-27 02:49:40,"CSW19",600,0,"RATED",5,414.106678009033
23389,"CornyG","regular","STANDARD",0,2021-11-02 14:09:47,"CSW19",1200,0,"RATED",1,390.676953077316
23390,"BetterBot","regular",NA,NA,2021-11-05 06:45:16,"CSW19",1200,0,"RATED",1,NA
23391,"lindawolk","regular",NA,NA,2021-12-07 05:50:37,"NWL20",3600,0,"RATED",0,NA
23392,"BetterBot","regular","STANDARD",1,2021-11-15 13:40:36,"CSW19",1200,0,"RATED",10,975.065981864929
23393,"BetterBot","rapid","STANDARD",1,2021-11-28 19:54:15,"NWL20",840,0,"RATED",0,825.938303947449
23394,"BetterBot","regular","STANDARD",0,2021-12-25 10:21:44,"CSW19",1200,0,"CASUAL",1,401.702408075333
23395,"BetterBot","regular",NA,NA,2021-11-09 14:39:21,"CSW19",1200,0,"RATED",1,NA
23396,"BetterBot","regular","STANDARD",1,2021-12-03 16:22:50,"NWL20",1500,0,"RATED",1,368.874059915543
23397,"Kairos","rapid","STANDARD",0,2021-12-18 12:10:34,"CSW19",420,0,"RATED",1,481.232707977295
23398,"BetterBot","regular","STANDARD",1,2021-12-10 09:38:07,"CSW19",2400,0,"RATED",5,476.355458974838
23399,"EMC","regular","STANDARD",1,2021-11-03 04:53:12,"NWL20",900,0,"RATED",0,190.273831129074
23400,"eadon","blitz","TIME",0,2021-11-21 20:00:55,"NWL20",300,0,"RATED",1,360.909957170486
23401,"BetterBot","ultrablitz","STANDARD",0,2021-11-07 11:35:31,"CSW19",30,5,"RATED",0,87.3053059577942
23402,"BetterBot","regular",NA,NA,2021-11-30 02:42:37,"NWL20",1200,0,"RATED",1,NA
23403,"BetterBot","blitz","STANDARD",1,2021-12-19 04:31:51,"CSW19",300,0,"RATED",1,303.835901021957
23404,"gerald0506","regular","STANDARD",1,2021-11-11 17:10:58,"CSW19",900,0,"RATED",1,695.325562953949
23405,"BetterBot","regular","STANDARD",0,2021-12-22 12:19:00,"CSW21",1200,0,"RATED",1,978.587996959686
23406,"BetterBot","rapid","STANDARD",1,2021-12-16 02:52:13,"NWL20",660,0,"RATED",1,193.709888935089
23407,"BetterBot","blitz","STANDARD",0,2021-12-24 19:36:11,"NWL20",300,0,"CASUAL",1,326.654033899307
23408,"BetterBot","regular","STANDARD",1,2021-12-02 22:13:46,"CSW19",1200,0,"CASUAL",2,370.859074115753
23409,"Vidyam","regular","TIME",0,2021-12-23 14:42:09,"CSW21",1200,0,"RATED",1,1263.74759697914
23410,"Swaits","regular","STANDARD",0,2021-12-26 02:27:58,"NWL20",900,0,"CASUAL",1,458.215012073517
23411,"BetterBot","regular","STANDARD",0,2021-11-07 04:00:33,"CSW19",900,0,"RATED",1,359.680727958679
23412,"Super","regular","STANDARD",0,2021-12-19 10:37:08,"CSW19",1200,0,"RATED",1,281.483191013336
23413,"BetterBot","regular","STANDARD",0,2021-11-22 13:33:32,"CSW19",900,0,"RATED",1,367.733735799789
23414,"Super","regular","STANDARD",1,2021-12-30 21:02:05,"CSW19",1200,0,"RATED",1,169.396933078766
23415,"Anita","regular","STANDARD",1,2021-11-23 01:20:11,"NWL20",1200,0,"RATED",1,256.150626182556
23416,"BetterBot","regular",NA,NA,2021-12-22 09:33:26,"CSW19",1200,0,"CASUAL",2,NA
23417,"BetterBot","regular","STANDARD",1,2021-12-24 22:04:26,"CSW19",1200,0,"RATED",1,157.592631816864
23418,"BetterBot","rapid","STANDARD",1,2021-11-25 03:55:09,"NWL20",600,0,"CASUAL",1,347.058025121689
23419,"BetterBot","blitz","STANDARD",1,2021-12-12 04:25:10,"CSW19",300,0,"RATED",1,283.887073040009
23420,"Torquayfan2303","regular","STANDARD",0,2021-12-05 21:51:59,"CSW19",1200,0,"RATED",1,473.585611820221
23421,"BetterBot","regular","STANDARD",0,2021-11-24 19:57:04,"CSW19",900,0,"RATED",1,565.626389980316
23422,"BetterBot","regular","STANDARD",0,2021-12-09 12:09:32,"CSW19",1200,0,"RATED",1,683.951245069504
23423,"BetterBot","regular",NA,NA,2021-11-19 17:14:54,"CSW19",900,0,"RATED",1,NA
23424,"BetterBot","blitz","STANDARD",1,2021-12-13 00:11:58,"NWL20",300,0,"CASUAL",1,195.855244159698
23425,"BetterBot","regular",NA,NA,2021-12-25 11:25:54,"CSW19",900,0,"RATED",1,NA
23426,"AhmedSalman","regular",NA,NA,2021-11-13 10:29:58,"CSW19",900,0,"CASUAL",1,NA
23427,"BetterBot","regular",NA,NA,2021-12-20 12:26:49,"CSW21",1200,0,"RATED",1,NA
23428,"frs","regular","STANDARD",1,2021-11-27 03:45:14,"NWL20",1200,0,"RATED",1,1121.46494698524
23429,"BetterBot","regular",NA,NA,2021-12-01 09:25:28,"CSW19",1200,0,"CASUAL",1,NA
23430,"Churrrro","blitz","STANDARD",0,2021-11-24 07:13:43,"NWL20",300,0,"CASUAL",1,255.04196190834
23431,"CornyG","regular","STANDARD",0,2021-12-07 21:11:15,"CSW19",1200,0,"RATED",1,213.119401931763
23432,"BetterBot","regular","STANDARD",1,2021-11-19 15:51:21,"CSW19",900,0,"RATED",1,730.927981853485
23433,"BetterBot","blitz",NA,NA,2021-12-27 01:45:08,"NWL20",300,0,"CASUAL",1,NA
23434,"BetterBot","regular",NA,NA,2021-12-14 21:49:43,"NWL20",1200,0,"CASUAL",1,NA
23435,"MimiH","regular","STANDARD",1,2021-11-19 16:21:19,"CSW19",1200,0,"RATED",1,869.316212177277
23436,"blitztkr","regular",NA,NA,2021-11-25 13:33:47,"CSW19",900,0,"RATED",1,NA
23437,"BetterBot","regular",NA,NA,2021-12-13 17:51:39,"NWL20",1200,0,"RATED",1,NA
23438,"Soybadz01","regular","STANDARD",1,2021-11-15 08:53:28,"CSW19",900,0,"RATED",1,334.818439006805
23439,"BetterBot","regular","STANDARD",1,2021-11-24 05:43:26,"NWL20",1500,0,"CASUAL",1,498.157261133194
23440,"deathstar","regular","STANDARD",1,2021-11-15 05:49:57,"NWL20",1200,0,"RATED",1,473.695628166199
23441,"BetterBot","regular","STANDARD",0,2021-12-05 05:15:30,"CSW19",1200,0,"RATED",10,174.943403959274
23442,"BetterBot","rapid","STANDARD",1,2021-12-09 16:58:42,"CSW19",600,0,"RATED",1,420.189055919647
23443,"BetterBot","regular","STANDARD",0,2021-12-08 21:32:12,"NWL20",1200,0,"RATED",1,459.133925914764
23444,"BetterBot","regular",NA,NA,2021-11-28 09:48:12,"CSW19",3600,0,"CASUAL",1,NA
23445,"BetterBot","regular",NA,NA,2021-11-06 22:25:02,"CSW19",1200,0,"CASUAL",1,NA
23446,"rcg","blitz",NA,NA,2021-12-08 20:15:59,"NWL20",300,0,"CASUAL",1,NA
23447,"BetterBot","regular","STANDARD",0,2021-11-04 13:56:21,"CSW19",1200,0,"RATED",1,352.71993803978
23448,"BetterBot","regular","TIME",0,2021-12-21 17:14:30,"CSW21",3600,0,"RATED",1,3670.98613500595
23449,"BetterBot","rapid","STANDARD",0,2021-12-10 14:07:51,"CSW21",600,0,"RATED",1,432.098201990128
23450,"EMC","regular",NA,NA,2021-12-05 01:05:04,"NWL20",900,0,"RATED",0,NA
23451,"BetterBot","regular","STANDARD",0,2021-11-12 08:47:14,"NWL20",900,15,"CASUAL",0,1144.68724012375
23452,"Eloquent","regular","STANDARD",1,2021-11-19 18:07:29,"CSW19",1200,0,"CASUAL",2,373.745725870132
23453,"PVMG","regular","STANDARD",1,2021-11-10 05:27:25,"CSW19",840,0,"RATED",1,246.231755971909
23454,"Baphead","regular","STANDARD",1,2021-12-07 10:44:25,"CSW19",1200,0,"RATED",1,672.439949989319
23455,"BetterBot","regular","STANDARD",0,2021-12-29 06:22:40,"NWL20",1320,0,"CASUAL",10,261.739510059357
23456,"BetterBot","regular","STANDARD",1,2021-11-27 17:53:11,"CSW19",1200,0,"CASUAL",2,256.734598875046
23457,"PVMG","ultrablitz",NA,NA,2021-11-12 04:06:09,"CSW19",60,0,"RATED",1,NA
23458,"deathstar","regular","STANDARD",0,2021-11-14 01:35:20,"NWL20",1200,0,"RATED",1,411.850080966949
23459,"BetterBot","regular",NA,NA,2021-12-12 05:16:29,"CSW21",900,0,"CASUAL",1,NA
23460,"BetterBot","regular","STANDARD",0,2021-12-04 00:53:03,"NWL20",900,0,"RATED",0,256.496041059494
23461,"BetterBot","regular","STANDARD",0,2021-12-09 06:53:56,"CSW21",1200,0,"RATED",1,345.062052965164
23462,"BetterBot","regular","STANDARD",1,2021-11-22 07:22:51,"CSW19",900,0,"RATED",1,310.859925031662
23463,"Super","regular","STANDARD",1,2021-12-26 23:14:53,"CSW19",1200,0,"RATED",1,216.596628189087
23464,"BetterBot","regular","STANDARD",0,2021-12-02 08:01:19,"CSW19",900,0,"RATED",1,871.24148607254
23465,"Spidervillain","regular",NA,NA,2021-11-23 23:39:56,"NWL20",1500,0,"RATED",1,NA
23466,"bobcubed","regular","STANDARD",1,2021-12-19 14:54:44,"NWL20",1200,0,"CASUAL",1,845.692682981491
23467,"EUJI_PBC2037","regular",NA,NA,2021-12-24 01:46:21,"CSW21",900,0,"RATED",1,NA
23468,"BetterBot","regular","TIME",0,2021-11-11 19:06:22,"NWL20",1200,0,"RATED",1,1260.85879898071
23469,"domer8t8","blitz",NA,NA,2021-12-07 21:20:26,"CSW19",300,0,"RATED",1,NA
23470,"marvin","ultrablitz",NA,NA,2021-11-24 05:57:14,"CSW19",60,0,"RATED",1,NA
23471,"BetterBot","regular","STANDARD",0,2021-11-24 04:44:46,"CSW19",900,0,"CASUAL",1,388.365536928177
23472,"BetterBot","regular",NA,NA,2021-11-30 15:03:11,"NWL20",1500,0,"RATED",1,NA
